src_pt,src_cat,src_sc,count,status,ent_pt_2,ent_cat_2,ent_sc_2,notes,Unnamed: 9,Unnamed: 10,Unnamed: 11,combined
agegrade,3 years preschool,climberplay space,0.0,,accessories,,,,Play & Learn,Dramatic Play,Role Play Toys & Careers | Tools,agegrade 3 years preschool climberplay space
agegrade,3 years preschool,climber,0.0,,accessories,,,,Play & Learn,Music,Instrument Sets | Instrument Set,agegrade 3 years preschool climber
agegrade,3 years preschool,climbing wall,0.0,,home,decor,wall decals stickers,,Play & Learn,Music,Instrument Sets | Musical Instruments,agegrade 3 years preschool climbing wall
agegrade,3 years preschool,community blocks,0.0,,toys,baby  toddler toys,baby blocks,,Play & Learn,Music,Instrument Sets | Sensory Activities,agegrade 3 years preschool community blocks
agegrade,3 years preschool,connecting blocks,1.0,,toys,baby  toddler toys,baby blocks,,Play & Learn,Music,Instrument Sets | Storage,agegrade 3 years preschool connecting blocks
agegrade,3 years preschool,connecting pieces,0.0,,toys,board  party games,game pieces,,Play & Learn,Music,Music CDs & CD Players | Audio CDs,agegrade 3 years preschool connecting pieces
agegrade,3 years preschool,costume accessories,0.0,,toys,costume accessories,,,Play & Learn,Music,Music CDs & CD Players | Book Set,agegrade 3 years preschool costume accessories
agegrade,3 years preschool,costumes,5.0,,toys,costumes,,,Play & Learn,Music,Music CDs & CD Players | bundle,agegrade 3 years preschool costumes
agegrade,3 years preschool,counting piecesactivity set2d pieces,0.0,,toys,board  party games,game pieces,,Play & Learn,Music,Music CDs & CD Players | CD Player,agegrade 3 years preschool counting piecesactivity set2d pieces
agegrade,3 years preschool,counting piecesactivity setconnecting piecesnumber pieces,0.0,,toys,board  party games,game pieces,,Play & Learn,Music,Music CDs & CD Players | Combination Audio System,agegrade 3 years preschool counting piecesactivity setconnecting piecesnumber pieces
agegrade,3 years preschool,counting piecesactivity setconnecting pieces,0.0,,toys,board  party games,game pieces,,Play & Learn,Music,Music CDs & CD Players | Headphones,agegrade 3 years preschool counting piecesactivity setconnecting pieces
agegrade,3 years preschool,counting piecesactivity set,0.0,,toys,learning toys,math  counting kits,,Play & Learn,Music,Music CDs & CD Players | Headsets,agegrade 3 years preschool counting piecesactivity set
agegrade,3 years preschool,counting piecesconnecting piecesnumber pieces,0.0,,toys,board  party games,game pieces,,Play & Learn,Music,Music CDs & CD Players | Listening Center,agegrade 3 years preschool counting piecesconnecting piecesnumber pieces
agegrade,3 years preschool,counting piecescurrency,0.0,,toys,learning toys,math  counting kits,,Play & Learn,Music,Music CDs & CD Players | Music CD,agegrade 3 years preschool counting piecescurrency
agegrade,3 years preschool,counting piecesnumber pieces,0.0,,toys,board  party games,game pieces,,Play & Learn,Music,Music CDs & CD Players | Musical Instruments,agegrade 3 years preschool counting piecesnumber pieces
agegrade,3 years preschool,counting pieces,0.0,,toys,board  party games,game pieces,,Play & Learn,Music,Music CDs & CD Players | Sensory Activities,agegrade 3 years preschool counting pieces
agegrade,3 years preschool,craft kit,0.0,,crafts  school supplies,painting,painting kit,,Play & Learn,Music,Music CDs & CD Players | Toy Set,agegrade 3 years preschool craft kit
agegrade,3 years preschool,craft project,0.0,,crafts  school supplies,misc craft materials,craft sticks,,Play & Learn,Music,Musical Instruments | bundle,agegrade 3 years preschool craft project
agegrade,3 years preschool,craft storage,0.0,,crafts  school supplies,craft storage,,,Play & Learn,Music,"Musical Instruments | Craft Kit,Musical Instruments",agegrade 3 years preschool craft storage
agegrade,3 years preschool,currency,0.0,,video games,video game addons,game currency,,Play & Learn,Music,Musical Instruments | Instrument Set,agegrade 3 years preschool currency
agegrade,3 years preschool,curriculum resources,0.0,,accessories,,,,Play & Learn,Music,Musical Instruments | Musical Instruments,agegrade 3 years preschool curriculum resources
agegrade,3 years preschool,cushions,0.0,,accessories,,,,Play & Learn,Music,Musical Instruments | Musical Toys,agegrade 3 years preschool cushions
agegrade,3 years preschool,dishes,0.0,,toys,pretend play,toy dishes,,Play & Learn,Music,Musical Instruments | n/a,agegrade 3 years preschool dishes
agegrade,3 years preschool,doll accessories,8.0,,toys,doll accessories,,,Play & Learn,Music,Musical Instruments | Sensory Activities,agegrade 3 years preschool doll accessories
agegrade,3 years preschool,doll setsdoll accessories,0.0,,toys,doll accessories,,,Play & Learn,Music,Musical Instruments | Storage,agegrade 3 years preschool doll setsdoll accessories
agegrade,3 years preschool,doll sets,0.0,,toys,doll accessories,doll shoes,,Play & Learn,Outdoor Learning,Grow Your Garden | Activity Set,agegrade 3 years preschool doll sets
agegrade,3 years preschool,dryerase board,4.0,,toys,board  party games,board games,,Play & Learn,Outdoor Learning,Grow Your Garden | Activity Table,agegrade 3 years preschool dryerase board
agegrade,3 years preschool,exercise mats,0.0,,toys,board  party games,game mats,,Play & Learn,Outdoor Learning,Grow Your Garden | Activity Tables,agegrade 3 years preschool exercise mats
agegrade,3 years preschool,figures,0.0,,toys,miniatures  action figures,animal figures,,Play & Learn,Outdoor Learning,Grow Your Garden | Aprons,agegrade 3 years preschool figures
agegrade,3 years preschool,flash cards,0.0,,books,flash cards,,,Play & Learn,Outdoor Learning,"Grow Your Garden | Bar Table,Tables",agegrade 3 years preschool flash cards
agegrade,3 years preschool,floor pillows,0.0,,home,bedding and linen,pillows,,Play & Learn,Outdoor Learning,Grow Your Garden | Books,agegrade 3 years preschool floor pillows
agegrade,3 years preschool,floor unit blocksbuilding blocks,0.0,,toys,baby  toddler toys,baby blocks,,Play & Learn,Outdoor Learning,"Grow Your Garden | Business Toys,Currency",agegrade 3 years preschool floor unit blocksbuilding blocks
agegrade,3 years preschool,floor unit blocks,0.0,,toys,baby  toddler toys,baby blocks,,Play & Learn,Outdoor Learning,Grow Your Garden | Card Games,agegrade 3 years preschool floor unit blocks
agegrade,3 years preschool,foam,0.0,,toys,tactile play,play foam,,Play & Learn,Outdoor Learning,Grow Your Garden | Craft Sticks,agegrade 3 years preschool foam
agegrade,3 years preschool,folder games,0.0,,video games,video games,console games,,Play & Learn,Outdoor Learning,Grow Your Garden | Easel,agegrade 3 years preschool folder games
agegrade,3 years preschool,folding rest mat,0.0,,accessories,,,,Play & Learn,Outdoor Learning,Grow Your Garden | Garden Set,agegrade 3 years preschool folding rest mat
agegrade,3 years preschool,food,0.0,,toys,pretend play,play food,,Play & Learn,Outdoor Learning,"Grow Your Garden | Kitchens,Sink",agegrade 3 years preschool food
agegrade,3 years preschool,forks,0.0,,accessories,,,,Play & Learn,Outdoor Learning,Grow Your Garden | n/a,agegrade 3 years preschool forks
agegrade,3 years preschool,furniture set,0.0,,home,furniture,,,Play & Learn,Outdoor Learning,Grow Your Garden | Notebooks,agegrade 3 years preschool furniture set
agegrade,3 years preschool,garden set,0.0,,toys,building toys,building set accessories,,Play & Learn,Outdoor Learning,Grow Your Garden | Picnic Table,agegrade 3 years preschool garden set
agegrade,3 years preschool,general use carpets,0.0,,accessories,,,,Play & Learn,Outdoor Learning,Grow Your Garden | Pots & Pans,agegrade 3 years preschool general use carpets
agegrade,3 years preschool,gliders,0.0,,accessories,,,,Play & Learn,Outdoor Learning,Grow Your Garden | Puzzles,agegrade 3 years preschool gliders
agegrade,3 years preschool,headsets,0.0,,video games,controllers  accessories,gaming headsets,,Play & Learn,Outdoor Learning,Grow Your Garden | Real Life Play Toys,agegrade 3 years preschool headsets
agegrade,3 years preschool,high chair,1.0,,apparel,socks,knee high socks,,Play & Learn,Outdoor Learning,"Grow Your Garden | Real Life Play Toys,Sink",agegrade 3 years preschool high chair
agegrade,3 years preschool,hourglasses,0.0,,accessories,,,,Play & Learn,Outdoor Learning,Grow Your Garden | Ribbons & Lacing,agegrade 3 years preschool hourglasses
agegrade,3 years preschool,instrument set,0.0,,toys,musical toys,toy instrument sets,,Play & Learn,Outdoor Learning,Grow Your Garden | Sand,agegrade 3 years preschool instrument set
agegrade,3 years preschool,jump rope,0.0,,toys,backyard  playground toys,jump ropes,,Play & Learn,Outdoor Learning,Grow Your Garden | Sand & Water Table,agegrade 3 years preschool jump rope
agegrade,3 years preschool,kitchenssinkstove,0.0,,accessories,,,,Play & Learn,Outdoor Learning,"Grow Your Garden | Sand,Tools",agegrade 3 years preschool kitchenssinkstove
agegrade,3 years preschool,kitchenssink,0.0,,accessories,,,,Play & Learn,Outdoor Learning,Grow Your Garden | Science Kit,agegrade 3 years preschool kitchenssink
agegrade,3 years preschool,kitchens,0.0,,toys,pretend play,play kitchens,,Play & Learn,Outdoor Learning,Grow Your Garden | Shelf Storage,agegrade 3 years preschool kitchens
agegrade,3 years preschool,knives,0.0,,accessories,,,,Play & Learn,Outdoor Learning,Grow Your Garden | Sink,agegrade 3 years preschool knives
agegrade,3 years preschool,light table,0.0,,accessories,,,,Play & Learn,Outdoor Learning,Grow Your Garden | Specimen,agegrade 3 years preschool light table
agegrade,3 years preschool,locker,0.0,,accessories,,,,Play & Learn,Outdoor Learning,Grow Your Garden | Stencil,agegrade 3 years preschool locker
agegrade,3 years preschool,magnets,0.0,,accessories,,,,Play & Learn,Outdoor Learning,Grow Your Garden | Stones,agegrade 3 years preschool magnets
agegrade,3 years preschool,maker spaces,0.0,,accessories,,,,Play & Learn,Outdoor Learning,Grow Your Garden | Storage,agegrade 3 years preschool maker spaces
agegrade,3 years preschool,marble run,0.0,,accessories,,,,Play & Learn,Outdoor Learning,Grow Your Garden | Table Accessories,agegrade 3 years preschool marble run
agegrade,3 years preschool,matsplush toys,0.0,,toys,,,,Play & Learn,Outdoor Learning,Grow Your Garden | Tables,agegrade 3 years preschool matsplush toys
agegrade,3 years preschool,mats,0.0,,toys,board  party games,game mats,,Play & Learn,Outdoor Learning,Grow Your Garden | Tools,agegrade 3 years preschool mats
agegrade,3 years preschool,measuring suppliescounting pieces,0.0,,toys,board  party games,game pieces,,Play & Learn,Outdoor Learning,Grow Your Garden | Tray,agegrade 3 years preschool measuring suppliescounting pieces
agegrade,3 years preschool,measuring suppliestools,0.0,,crafts  school supplies,measuring tools,,,Play & Learn,Outdoor Learning,Grow Your Garden | Umbrellas,agegrade 3 years preschool measuring suppliestools
agegrade,3 years preschool,measuring supplies,0.0,,crafts  school supplies,measuring tools,,,Play & Learn,Outdoor Learning,Outdoor Building Blocks | Building Blocks,agegrade 3 years preschool measuring supplies
agegrade,3 years preschool,mirror,0.0,,toys,baby  toddler toys,mirror toys,,Play & Learn,Outdoor Learning,Outdoor Building Blocks | Connecting Blocks,agegrade 3 years preschool mirror
agegrade,3 years preschool,movement kit,0.0,,crafts  school supplies,painting,painting kit,,Play & Learn,Outdoor Learning,Outdoor Building Blocks | n/a,agegrade 3 years preschool movement kit
agegrade,3 years preschool,multi activity kit,0.0,,books,activity  workbooks,,,Play & Learn,Outdoor Learning,Outdoor Furniture | Activity Table,agegrade 3 years preschool multi activity kit
agegrade,3 years preschool,music cd,0.0,,electronics,music,,,Play & Learn,Outdoor Learning,Outdoor Furniture | Activity Tables,agegrade 3 years preschool music cd
agegrade,3 years preschool,musical instruments,0.0,,toys,musical toys,toy guitars  string instruments,,Play & Learn,Outdoor Learning,Outdoor Furniture | Appliances,agegrade 3 years preschool musical instruments
agegrade,3 years preschool,musical toys,0.0,,toys,musical toys,baby musical toys,,Play & Learn,Outdoor Learning,"Outdoor Furniture | Appliances,Sink,Stove",agegrade 3 years preschool musical toys
agegrade,3 years preschool,notebook,0.0,,accessories,,,,Play & Learn,Outdoor Learning,Outdoor Furniture | Balance Beam,agegrade 3 years preschool notebook
agegrade,3 years preschool,notebooks,0.0,,books,blank books,notebooks,,Play & Learn,Outdoor Learning,"Outdoor Furniture | Bar Table,Tables",agegrade 3 years preschool notebooks
agegrade,3 years preschool,number pieces,0.0,,toys,board  party games,game pieces,,Play & Learn,Outdoor Learning,Outdoor Furniture | Bench,agegrade 3 years preschool number pieces
agegrade,3 years preschool,obstacle kit,0.0,,crafts  school supplies,painting,painting kit,,Play & Learn,Outdoor Learning,Outdoor Furniture | bundle,agegrade 3 years preschool obstacle kit
agegrade,3 years preschool,paint kit,0.0,,crafts  school supplies,painting,painting kit,,Play & Learn,Outdoor Learning,"Outdoor Furniture | Business Toys,Currency",agegrade 3 years preschool paint kit
agegrade,3 years preschool,panels,0.0,,accessories,,,,Play & Learn,Outdoor Learning,Outdoor Furniture | Chair,agegrade 3 years preschool panels
agegrade,3 years preschool,pasting pieces,0.0,,toys,board  party games,game pieces,,Play & Learn,Outdoor Learning,Outdoor Furniture | Chairs,agegrade 3 years preschool pasting pieces
agegrade,3 years preschool,pegboard,0.0,,accessories,,,,Play & Learn,Outdoor Learning,Outdoor Furniture | Chalkboard,agegrade 3 years preschool pegboard
agegrade,3 years preschool,picnic table,0.0,,accessories,,,,Play & Learn,Outdoor Learning,Outdoor Furniture | Climber,agegrade 3 years preschool picnic table
agegrade,3 years preschool,play pieces,0.0,,toys,board  party games,game pieces,,Play & Learn,Outdoor Learning,Outdoor Furniture | Craft Project,agegrade 3 years preschool play pieces
agegrade,3 years preschool,play space pieces,1.0,,toys,board  party games,game pieces,,Play & Learn,Outdoor Learning,Outdoor Furniture | Easel,agegrade 3 years preschool play space pieces
agegrade,3 years preschool,play space,1.0,,toys,tactile play,play sand,,Play & Learn,Outdoor Learning,"Outdoor Furniture | Kitchens,Sink",agegrade 3 years preschool play space
agegrade,3 years preschool,plush toys,0.0,,toys,plush toys,,,Play & Learn,Outdoor Learning,Outdoor Furniture | Maker Spaces,agegrade 3 years preschool plush toys
agegrade,3 years preschool,posters,0.0,,accessories,,,,Play & Learn,Outdoor Learning,Outdoor Furniture | n/a,agegrade 3 years preschool posters
agegrade,3 years preschool,pots  pansfood,0.0,,toys,pretend play,toy pots  pans,,Play & Learn,Outdoor Learning,Outdoor Furniture | Paint Kit,agegrade 3 years preschool pots  pansfood
agegrade,3 years preschool,pots  pans,0.0,,toys,pretend play,toy pots  pans,,Play & Learn,Outdoor Learning,Outdoor Furniture | Picnic Table,agegrade 3 years preschool pots  pans
agegrade,3 years preschool,poufs,0.0,,accessories,,,,Play & Learn,Outdoor Learning,Outdoor Furniture | Pillows,agegrade 3 years preschool poufs
agegrade,3 years preschool,projector,0.0,,accessories,,,,Play & Learn,Outdoor Learning,Outdoor Furniture | Play Space,agegrade 3 years preschool projector
agegrade,3 years preschool,puppet stand,1.0,,accessories,,,,Play & Learn,Outdoor Learning,Outdoor Furniture | Real Life Play Toys,agegrade 3 years preschool puppet stand
agegrade,3 years preschool,puppet,4.0,,accessories,,,,Play & Learn,Outdoor Learning,"Outdoor Furniture | Real Life Play Toys,Sink",agegrade 3 years preschool puppet
agegrade,3 years preschool,pushpull toys,0.0,,toys,,,,Play & Learn,Outdoor Learning,"Outdoor Furniture | Real Life Play Toys,Sink,Stove,Dishes",agegrade 3 years preschool pushpull toys
agegrade,3 years preschool,puzzle  book set,0.0,,toys,puzzles,puzzle accessories,,Play & Learn,Outdoor Learning,Outdoor Furniture | Ride-On Toys,agegrade 3 years preschool puzzle  book set
agegrade,3 years preschool,puzzles,28.0,,toys,puzzles,,,Play & Learn,Outdoor Learning,Outdoor Furniture | Sand & Water Table,agegrade 3 years preschool puzzles
agegrade,3 years preschool,real life play toyskitchensappliancessinkstoverefrigerator,0.0,,sports  recreation,swim gear,life jackets,,Play & Learn,Outdoor Learning,Outdoor Furniture | Shelf Storage,agegrade 3 years preschool real life play toyskitchensappliancessinkstoverefrigerator
